"tree","group","type","tree_length","crown_age","crown_age2","richness","gammma","balance","HmeanDR","meanDR","minDR","maxDR","mean_log_DR","sdDR","sd_log_DR","medianDR","DRskew","DRkurtosis","birth1","death1"
600,"Global","all",12757.9019951122,160.681562400814,-160681.562400814,6636,34.2666443692182,0.00389534945801117,0.520148218926778,1.03185453862497,0.00920803982794974,7.58094467298913,-0.246695762633126,0.797983425364833,0.798344515354237,0.831831379843744,2.11307743142146,10.1416132739651,0.998121405388768,0.836104430617243
601,"Global","all",12822.2703087797,97.9266496777441,-97926.6496777441,6636,31.5986639492127,0.00426566437790842,0.517537053906611,1.01788442422625,0.0133774221855268,8.3525687982149,-0.265390571419696,0.824423588771695,0.795887619804191,0.802916942855491,2.55972794508277,14.1649190314001,0.945920140668843,0.756667490510576
602,"Global","all",12756.9981421414,114.73395704463,-114733.95704463,6636,34.509915810118,0.00395228253710703,0.520185072229388,1.04907147435993,0.0133727918028653,10.3077488168536,-0.24045201206726,0.861787985657003,0.80865792134594,0.832550918070123,2.90066776154546,18.7589813097473,0.996656056153347,0.831443488633024
603,"Global","all",12423.127865117,79.8228237289181,-79822.8237289181,6636,28.3634460988934,0.00357724212620741,0.534164992266822,1.01545194383756,0.0194090038699327,6.97966360050866,-0.256520042641685,0.777516876733846,0.783789467714746,0.829645423038277,2.10080848424315,10.1627312035546,0.921316425951258,0.693094505371947
604,"Global","all",12727.6511639974,185.516407806782,-185516.407806781,6636,32.5681116220948,0.00396704969648944,0.52138449698961,1.02426016370203,0.007589483183085,10.0248483218997,-0.259506973841234,0.812848691038698,0.799751670861019,0.819967169795334,2.43870615705643,14.3470413722661,0.967800656556813,0.784758790076002
605,"Global","all",12782.80532158,112.374967959448,-112374.967959448,6636,32.2361298544579,0.00447940197093868,0.519134871654276,1.02835575696899,0.0171385135516211,7.83123201770656,-0.260160857448141,0.826125120264213,0.804927013532854,0.821449585769636,2.28129994893467,11.2103426247639,0.959557567279321,0.773459208978301
606,"Global","all",13388.1258884129,160.867448094248,-160867.448094248,6636,35.2701757158709,0.00470558941526365,0.495663101416102,1.00471772369687,0.0120673339946704,7.40075761568988,-0.282624987721127,0.794133977196213,0.812458047150738,0.801374381595328,2.24291561769223,11.1630654717263,0.963645150385169,0.813458905950305
607,"Global","all",13090.9214743074,138.42813353039,-138428.13353039,6636,35.1188883366503,0.00391943128715786,0.506916187147253,1.01015932937826,0.0114136512129405,8.05805751453709,-0.267771355377274,0.779290467414649,0.799159384908735,0.806095644467699,2.12513920814097,10.4545790392436,0.986790523999178,0.834813267028391
608,"Global","all",13094.9100005318,154.680542215614,-154680.542215614,6636,33.5701245746968,0.0041410749901344,0.506761787574754,1.00762758586214,0.0135072037180031,10.9447168335648,-0.27098214046296,0.802239243098656,0.798748827268593,0.810144192786519,2.82540344455752,19.5294807718819,0.959196021875085,0.795240812398797
609,"Global","all",13064.2818973079,139.884225181592,-139884.225181592,6636,34.3360307049962,0.00396432345168038,0.507949847696368,1.01461704459121,0.013316557072144,9.95908359509705,-0.268768447724463,0.799659616326916,0.80521969467962,0.811668261517908,2.46080284711563,15.1471690621675,0.97446877453122,0.81350815886279
61,"Global","all",13160.1224793342,106.313873271961,-106313.873271961,6636,33.1567923716405,0.00444037123275565,0.50425062611847,1.01595825430494,0.0139860946926879,10.9806888431462,-0.273972027106146,0.834618317037817,0.80750555523479,0.808046193170106,2.90488915280083,20.213184773775,0.948022588612267,0.778717266074877
610,"Global","all",13161.0661400494,120.848352849146,-120848.352849146,6636,33.291710714279,0.00445118533716492,0.504214470878349,0.993745089815401,0.0151275974729427,7.5559685333903,-0.283351147985218,0.766581060552086,0.797997398699284,0.808578529177534,2.22787250334,11.5768885080059,0.946450290828449,0.77498932052781
611,"Global","all",13269.7572079647,162.845435792032,-162845.435792032,6636,31.0131058231235,0.00485953137214855,0.500084507651504,0.982064929072109,0.0175096243027317,8.85532060299458,-0.3057643424794,0.79560939880878,0.800761529197636,0.769251289231645,2.43698599950516,13.1662555383145,0.906830393611982,0.723384334518712
612,"Global","all",13084.5638180839,138.731810130163,-138731.810130163,6636,32.7543687642014,0.0040593330832761,0.507162492556955,0.996253598469225,0.0111497345279327,7.60351109850006,-0.280567945358418,0.778568038743243,0.792390893207896,0.800351879331466,2.22828864982696,11.0325287413602,0.945950115521392,0.773457939848627
613,"Global","all",13062.6074753167,131.727155254476,-131727.155254476,6636,36.0723542764882,0.00444173435516018,0.50801495892298,1.03760126128864,0.00995950884534036,12.4025838467719,-0.253560825249064,0.865866943372652,0.812323933712511,0.827124985716124,3.41217216949864,28.0025517053319,1.00194250797819,0.855572285720043
614,"Global","all",13194.7512675141,171.088347145958,-171088.347145958,6636,34.1913807865104,0.00440547529919969,0.50292725231873,1.00305113059546,0.00879943994020777,10.7902977871159,-0.279301816521201,0.811702262943889,0.799843099493552,0.807704941422775,2.94697152759373,21.3821864714639,0.963344672552795,0.805561090399606
615,"Global","all",13060.5460973099,129.116833234353,-129116.833234353,6636,34.4529125188918,0.00427634217007724,0.508095140169279,1.02368285997373,0.0131538738950481,10.4838957818954,-0.26219193331423,0.797836629528236,0.811692948262528,0.828059064640205,2.27047970855562,13.7018531281153,0.973704340088967,0.809994376953172
616,"Global","all",13043.9163651223,160.067302876841,-160067.302876841,6636,35.1943161090674,0.0045558731378328,0.508742912346767,1.02264109986765,0.0112703082633145,8.14916602695473,-0.262781335047937,0.814148999275885,0.806243593669295,0.819866758807412,2.37923804786591,12.6677050401524,0.98885414438392,0.83081003018499
617,"Global","all",13018.0914604139,143.641615443638,-143641.615443638,6636,34.7059384215987,0.00374740523970621,0.509752141485493,1.02702423745771,0.0139133686369848,8.74588448899201,-0.263502375385803,0.834147637985155,0.8096863960445,0.81526934562531,2.47021515964093,13.2777087324399,0.984150424322457,0.825498335494154
618,"Global","all",12559.9901510604,109.732968003959,-109732.968003959,6636,31.0476358717116,0.00469931905220282,0.528344363346477,1.02558126091232,0.0110423238534186,8.41296813721507,-0.250310099299703,0.802510302887974,0.788669057473093,0.819908489625058,2.34929599054592,12.7818167116625,0.958195005206581,0.763462159375752
619,"Global","all",12909.1687629985,119.382200549254,-119382.200549254,6636,32.8367919770452,0.00412548995730928,0.514053237805732,1.00833585445204,0.011007288934843,9.67557790557495,-0.27054075384069,0.798186097871935,0.796388741229557,0.827572849807377,2.61942598290347,16.2169465344083,0.959611938602902,0.78287521706962
62,"Global","all",12653.9350152128,96.4071911880584,-96407.1911880584,6636,30.4843561354956,0.00402643639591345,0.524421849173562,1.00678364306779,0.0142980816972345,9.87848165857976,-0.26518061188235,0.7728140349798,0.787559595897514,0.818936805915172,2.39478300534305,14.7983875558987,0.937032603174336,0.731391206220591
620,"Global","all",13101.5376393115,125.194292200388,-125194.292200388,6636,35.2328343116089,0.00353475814459957,0.506505433384285,1.03730872350588,0.0141162559588272,11.2055224007128,-0.260121364458358,0.862004885248662,0.819317926137233,0.825883404303143,2.80217874989342,17.8102997908015,0.98467421038843,0.828555117958445
621,"Global","all",13051.8234325409,136.609205184295,-136609.205184295,6636,33.7096592608442,0.00409032139927241,0.508434705257739,1.01201364851907,0.0112469972637761,17.9902510316567,-0.277576165261024,0.854508765013468,0.805551133751963,0.798189224783739,4.29242334657763,56.5229480081795,0.962577956900964,0.791077968816657
622,"Global","all",12853.7792005216,112.556455621759,-112556.455621759,6636,33.4058450117929,0.00416565663082942,0.51626839830349,1.01545162786676,0.0139871202279231,8.03328148086522,-0.263673017911887,0.797629553823598,0.797061256251024,0.827946398746563,2.33420912009764,12.1921131699384,0.97120447800259,0.795819449203382
623,"Global","all",12910.5622299119,127.352966621143,-127352.966621143,6636,33.6672545188956,0.00474848233359286,0.51399775484799,1.01450356872939,0.0123967273704297,6.51915286484469,-0.264786409418834,0.783230620531939,0.79955708642727,0.826223818334377,2.04595747649956,9.3481876517771,0.971995208959091,0.798883610215793
624,"Global","all",13115.1689142059,131.708947303243,-131708.947303243,6636,33.1756873232823,0.00435681182935798,0.505978996032001,1.01090456949984,0.0102287040260471,9.27633265728637,-0.27350293168695,0.79945136612999,0.804671236405196,0.808340856411087,2.38149692235986,13.5021939891282,0.950400373801939,0.777279633985139
625,"Global","all",13437.4603732082,107.986727704735,-107986.727704735,6636,33.324075260258,0.00420818604985075,0.493843316794513,0.972493852274939,0.0137556633206982,9.32782872285891,-0.310830636213918,0.781149463980235,0.798912738085811,0.777704832582774,2.63364187803022,16.3854322771364,0.928403561727327,0.760768251212246
626,"Global","all",12773.0033698386,105.069146641265,-105069.146641265,6636,30.8105115634875,0.00425825807951048,0.519533253680167,1.00732287313916,0.0108678228874297,9.10871458545038,-0.269011922641101,0.800220507688777,0.788526363873118,0.803089206445618,2.62684998135814,15.8667807561556,0.937037841963399,0.740568990477947
